latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
12.875,79.375,146.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),cloud_cover (%),wind_speed_10m (km/h),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²)
2024-11-16T08:00,26.2,89,0.00,82,8.2,273.0,157.0,116.0
2024-11-16T09:00,26.5,89,0.00,76,9.7,397.0,214.0,183.0
2024-11-16T10:00,27.3,86,0.00,84,11.1,531.0,277.0,254.0
2024-11-16T11:00,28.2,84,0.00,92,10.7,526.0,255.0,271.0
2024-11-16T12:00,27.7,84,0.00,100,11.3,375.0,171.0,204.0
2024-11-16T13:00,27.8,86,0.00,100,10.2,323.0,77.0,246.0
2024-11-16T14:00,27.0,89,0.00,100,12.1,268.0,40.0,228.0
2024-11-16T15:00,27.1,88,0.00,100,11.2,252.0,29.0,223.0
2024-11-16T16:00,25.9,90,0.00,100,10.1,106.0,0.0,106.0
2024-11-16T17:00,25.6,93,0.00,100,7.0,52.0,0.0,52.0
2024-11-16T18:00,25.1,95,0.00,100,3.8,0.0,0.0,0.0
2024-11-16T19:00,24.9,96,0.00,100,3.3,0.0,0.0,0.0
2024-11-16T20:00,24.7,96,0.00,100,3.1,0.0,0.0,0.0
2024-11-16T21:00,24.5,97,0.00,100,2.3,0.0,0.0,0.0
2024-11-16T22:00,24.4,97,0.00,98,1.9,0.0,0.0,0.0
2024-11-16T23:00,24.5,97,0.00,99,1.8,0.0,0.0,0.0
2024-11-17T00:00,24.3,97,0.00,84,1.9,0.0,0.0,0.0
2024-11-17T01:00,24.2,97,0.00,86,1.9,0.0,0.0,0.0
2024-11-17T02:00,24.1,97,0.00,79,2.1,0.0,0.0,0.0
2024-11-17T03:00,24.0,97,0.00,74,2.6,0.0,0.0,0.0
2024-11-17T04:00,23.9,97,0.00,73,2.5,0.0,0.0,0.0
2024-11-17T05:00,23.9,97,0.00,63,2.6,0.0,0.0,0.0
2024-11-17T06:00,24.0,97,0.00,69,2.6,4.0,1.0,3.0
2024-11-17T07:00,25.1,95,0.00,62,2.3,96.0,40.0,56.0
2024-11-17T08:00,26.4,88,0.00,61,6.9,254.0,133.0,121.0
2024-11-17T09:00,27.0,83,0.00,60,10.0,410.0,253.0,157.0
2024-11-17T10:00,27.9,77,0.00,65,10.9,579.0,388.0,191.0
2024-11-17T11:00,28.7,74,0.00,77,11.5,649.0,442.0,207.0
2024-11-17T12:00,29.0,72,0.00,87,13.5,600.0,390.0,210.0
2024-11-17T13:00,29.1,71,0.00,64,13.1,570.0,366.0,204.0
2024-11-17T14:00,29.4,70,0.00,70,13.5,598.0,419.0,179.0
2024-11-17T15:00,28.9,72,0.00,69,14.0,443.0,303.0,140.0
2024-11-17T16:00,27.9,76,0.00,61,13.3,260.0,167.0,93.0
2024-11-17T17:00,27.2,78,0.00,71,11.5,75.0,33.0,42.0
2024-11-17T18:00,26.0,85,0.00,61,8.4,1.0,0.0,1.0
2024-11-17T19:00,25.5,87,0.00,65,7.1,0.0,0.0,0.0
2024-11-17T20:00,25.2,89,0.00,64,6.1,0.0,0.0,0.0
2024-11-17T21:00,24.9,90,0.00,71,4.7,0.0,0.0,0.0
2024-11-17T22:00,24.6,91,0.00,64,3.7,0.0,0.0,0.0
2024-11-17T23:00,24.6,91,0.00,70,4.0,0.0,0.0,0.0
2024-11-18T00:00,24.4,91,0.00,68,3.8,0.0,0.0,0.0
2024-11-18T01:00,24.2,91,0.00,63,3.8,0.0,0.0,0.0
2024-11-18T02:00,24.0,92,0.00,70,3.9,0.0,0.0,0.0
2024-11-18T03:00,23.8,92,0.00,71,4.0,0.0,0.0,0.0
2024-11-18T04:00,23.7,92,0.00,78,4.2,0.0,0.0,0.0
2024-11-18T05:00,23.7,94,0.00,79,2.8,0.0,0.0,0.0
2024-11-18T06:00,23.6,93,0.00,73,3.6,4.0,1.0,3.0
2024-11-18T07:00,24.6,92,0.00,70,4.0,99.0,42.0,57.0
2024-11-18T08:00,26.1,85,0.00,72,7.4,294.0,181.0,113.0
2024-11-18T09:00,26.8,80,0.00,82,12.0,429.0,262.0,167.0
2024-11-18T10:00,27.7,75,0.00,63,12.2,590.0,357.0,233.0
2024-11-18T11:00,28.6,71,0.00,74,12.5,689.0,464.0,225.0
2024-11-18T12:00,29.2,67,0.00,68,13.4,651.0,438.0,213.0
2024-11-18T13:00,29.4,65,0.00,76,13.9,623.0,422.0,201.0
2024-11-18T14:00,29.2,66,0.00,57,15.5,571.0,365.0,206.0
2024-11-18T15:00,28.1,72,0.00,51,17.0,434.0,283.0,151.0
2024-11-18T16:00,27.1,76,0.00,52,16.3,278.0,162.0,116.0
2024-11-18T17:00,26.3,81,0.00,58,12.9,82.0,31.0,51.0
2024-11-18T18:00,25.1,86,0.00,90,8.9,1.0,0.0,1.0
2024-11-18T19:00,24.7,88,0.00,100,6.1,0.0,0.0,0.0
2024-11-18T20:00,24.3,89,0.00,100,4.4,0.0,0.0,0.0
2024-11-18T21:00,23.9,91,0.00,100,3.4,0.0,0.0,0.0
2024-11-18T22:00,23.7,91,0.00,100,3.2,0.0,0.0,0.0
2024-11-18T23:00,23.6,92,0.00,100,3.0,0.0,0.0,0.0
2024-11-19T00:00,23.4,92,0.00,100,2.9,0.0,0.0,0.0
2024-11-19T01:00,23.1,93,0.00,100,2.8,0.0,0.0,0.0
2024-11-19T02:00,22.7,94,0.00,100,2.8,0.0,0.0,0.0
2024-11-19T03:00,22.4,95,0.00,100,3.3,0.0,0.0,0.0
2024-11-19T04:00,22.3,94,0.00,100,3.3,0.0,0.0,0.0
2024-11-19T05:00,22.4,94,0.00,100,3.9,0.0,0.0,0.0
2024-11-19T06:00,22.4,94,0.00,100,4.4,3.0,0.0,3.0
2024-11-19T07:00,23.5,91,0.00,100,4.5,88.0,16.0,72.0
2024-11-19T08:00,25.2,84,0.00,100,6.9,274.0,113.0,161.0
2024-11-19T09:00,26.4,77,0.00,100,12.7,484.0,313.0,171.0
2024-11-19T10:00,27.1,71,0.00,67,14.3,583.0,343.0,240.0
2024-11-19T11:00,28.0,67,0.00,67,12.0,648.0,425.0,223.0
2024-11-19T12:00,28.5,66,0.00,64,12.0,641.0,402.0,239.0
2024-11-19T13:00,28.7,65,0.00,69,11.5,613.0,394.0,219.0
2024-11-19T14:00,28.7,64,0.00,82,12.0,522.0,340.0,182.0
2024-11-19T15:00,28.3,66,0.00,65,12.4,374.0,244.0,130.0
2024-11-19T16:00,27.3,70,0.00,66,12.7,238.0,139.0,99.0
2024-11-19T17:00,26.6,75,0.00,89,9.1,82.0,33.0,49.0
2024-11-19T18:00,25.2,81,0.00,97,7.8,1.0,0.0,1.0
2024-11-19T19:00,24.6,82,0.00,100,7.2,0.0,0.0,0.0
2024-11-19T20:00,24.0,83,0.00,100,6.1,0.0,0.0,0.0
2024-11-19T21:00,23.6,84,0.00,100,4.4,0.0,0.0,0.0
2024-11-19T22:00,23.0,86,0.00,100,3.3,0.0,0.0,0.0
2024-11-19T23:00,22.9,87,0.00,100,3.3,0.0,0.0,0.0
2024-11-20T00:00,22.6,87,0.00,51,3.1,0.0,0.0,0.0
2024-11-20T01:00,22.2,88,0.00,33,3.3,0.0,0.0,0.0
2024-11-20T02:00,21.8,90,0.00,70,3.3,0.0,0.0,0.0
2024-11-20T03:00,21.5,91,0.00,80,3.1,0.0,0.0,0.0
2024-11-20T04:00,21.1,92,0.00,82,3.8,0.0,0.0,0.0
2024-11-20T05:00,21.0,92,0.00,75,4.3,0.0,0.0,0.0
2024-11-20T06:00,20.9,93,0.00,76,4.1,4.0,1.0,3.0
2024-11-20T07:00,22.3,90,0.00,61,4.1,113.0,53.0,60.0
2024-11-20T08:00,24.6,81,0.00,61,6.8,312.0,185.0,127.0
2024-11-20T09:00,26.1,75,0.00,76,9.5,520.0,359.0,161.0
2024-11-20T10:00,27.2,67,0.00,54,13.9,677.0,488.0,189.0
2024-11-20T11:00,27.7,65,0.00,85,12.0,694.0,471.0,223.0
2024-11-20T12:00,28.4,62,0.00,69,11.5,694.0,460.0,234.0
2024-11-20T13:00,28.7,60,0.00,65,10.7,691.0,477.0,214.0
2024-11-20T14:00,28.8,60,0.00,49,9.7,624.0,421.0,203.0
2024-11-20T15:00,28.7,61,0.00,54,8.5,500.0,352.0,148.0
2024-11-20T16:00,28.0,63,0.00,52,8.0,279.0,173.0,106.0
2024-11-20T17:00,26.1,76,0.00,100,7.2,100.0,54.0,46.0
2024-11-20T18:00,24.8,79,0.00,100,7.1,1.0,0.0,1.0
2024-11-20T19:00,24.0,80,0.00,100,5.6,0.0,0.0,0.0
2024-11-20T20:00,23.6,83,0.00,100,4.4,0.0,0.0,0.0
2024-11-20T21:00,23.1,85,0.00,100,4.0,0.0,0.0,0.0
2024-11-20T22:00,22.9,86,0.00,100,3.9,0.0,0.0,0.0
2024-11-20T23:00,22.8,88,0.00,100,2.9,0.0,0.0,0.0
2024-11-21T00:00,22.5,88,0.00,100,2.9,0.0,0.0,0.0
2024-11-21T01:00,22.2,89,0.00,100,2.6,0.0,0.0,0.0
2024-11-21T02:00,21.9,90,0.00,100,3.1,0.0,0.0,0.0
2024-11-21T03:00,21.5,91,0.00,100,3.5,0.0,0.0,0.0
2024-11-21T04:00,21.2,92,0.00,100,3.7,0.0,0.0,0.0
2024-11-21T05:00,21.6,91,0.00,100,3.9,0.0,0.0,0.0
2024-11-21T06:00,21.4,92,0.00,100,4.1,3.0,0.0,3.0
2024-11-21T07:00,22.7,91,0.00,98,4.1,108.0,38.0,70.0
2024-11-21T08:00,24.7,84,0.00,87,6.0,298.0,157.0,141.0
2024-11-21T09:00,26.0,76,0.00,82,9.4,489.0,322.0,167.0
2024-11-21T10:00,27.0,70,0.00,68,11.3,606.0,403.0,203.0
2024-11-21T11:00,27.8,65,0.00,68,9.3,607.0,357.0,250.0
2024-11-21T12:00,28.1,64,0.00,86,8.4,565.0,346.0,219.0
2024-11-21T13:00,28.8,61,0.00,77,8.2,608.0,380.0,228.0
2024-11-21T14:00,29.1,60,0.00,80,8.1,563.0,351.0,212.0
2024-11-21T15:00,28.8,61,0.00,63,8.0,451.0,273.0,178.0
2024-11-21T16:00,28.3,63,0.00,45,7.4,315.0,206.0,109.0
2024-11-21T17:00,27.1,73,0.00,70,3.9,101.0,57.0,44.0
2024-11-21T18:00,25.5,80,0.00,47,4.9,1.0,0.0,1.0
2024-11-21T19:00,24.6,84,0.00,29,6.4,0.0,0.0,0.0
2024-11-21T20:00,23.9,86,0.00,23,5.6,0.0,0.0,0.0
2024-11-21T21:00,23.2,88,0.00,0,4.6,0.0,0.0,0.0
2024-11-21T22:00,22.6,90,0.00,0,3.8,0.0,0.0,0.0
2024-11-21T23:00,22.2,93,0.00,26,2.6,0.0,0.0,0.0
2024-11-22T00:00,21.9,93,0.00,31,2.4,0.0,0.0,0.0
2024-11-22T01:00,21.6,94,0.00,28,2.9,0.0,0.0,0.0
2024-11-22T02:00,21.2,95,0.00,11,2.9,0.0,0.0,0.0
2024-11-22T03:00,20.8,96,0.00,7,3.4,0.0,0.0,0.0
2024-11-22T04:00,20.4,97,0.00,37,3.4,0.0,0.0,0.0
2024-11-22T05:00,20.5,97,0.00,58,3.6,0.0,0.0,0.0
2024-11-22T06:00,20.3,97,0.00,33,3.6,3.0,1.0,2.0
2024-11-22T07:00,21.7,95,0.00,19,3.3,118.0,66.0,52.0
2024-11-22T08:00,24.2,85,0.00,0,5.6,343.0,262.0,81.0
2024-11-22T09:00,25.7,75,0.00,21,9.0,558.0,466.0,92.0
2024-11-22T10:00,26.8,69,0.00,40,11.4,720.0,579.0,141.0
2024-11-22T11:00,27.9,65,0.00,44,10.6,768.0,533.0,235.0
2024-11-22T12:00,28.8,59,0.00,47,10.8,791.0,547.0,244.0
2024-11-22T13:00,29.5,56,0.00,41,10.1,735.0,502.0,233.0
2024-11-22T14:00,29.5,55,0.00,59,10.0,603.0,389.0,214.0
2024-11-22T15:00,29.2,56,0.00,80,8.9,436.0,253.0,183.0
2024-11-22T16:00,28.6,59,0.00,49,7.2,269.0,156.0,113.0
2024-11-22T17:00,27.3,70,0.00,75,4.2,97.0,48.0,49.0
2024-11-22T18:00,25.6,77,0.00,44,6.2,1.0,0.0,1.0
2024-11-22T19:00,24.6,82,0.00,17,7.0,0.0,0.0,0.0
2024-11-22T20:00,23.9,83,0.00,22,6.0,0.0,0.0,0.0
2024-11-22T21:00,23.1,86,0.00,0,4.3,0.0,0.0,0.0
2024-11-22T22:00,22.5,89,0.00,0,3.3,0.0,0.0,0.0
2024-11-22T23:00,22.3,89,0.00,0,2.6,0.0,0.0,0.0
2024-11-23T00:00,21.9,90,0.00,0,2.8,0.0,0.0,0.0
2024-11-23T01:00,21.5,91,0.00,0,3.1,0.0,0.0,0.0
2024-11-23T02:00,21.0,93,0.00,14,3.6,0.0,0.0,0.0
2024-11-23T03:00,20.6,95,0.00,79,3.9,0.0,0.0,0.0
2024-11-23T04:00,20.5,95,0.00,87,4.1,0.0,0.0,0.0
2024-11-23T05:00,20.9,93,0.00,38,3.6,0.0,0.0,0.0
2024-11-23T06:00,20.7,93,0.00,12,3.6,3.0,1.0,2.0
2024-11-23T07:00,22.0,91,0.00,45,3.3,115.0,67.0,48.0
2024-11-23T08:00,24.5,82,0.00,42,5.5,336.0,248.0,88.0
2024-11-23T09:00,26.0,74,0.00,100,7.4,526.0,373.0,153.0
2024-11-23T10:00,27.2,67,0.00,100,8.4,649.0,395.0,254.0
2024-11-23T11:00,28.3,63,0.00,100,8.1,724.0,395.0,329.0
2024-11-23T12:00,28.7,62,0.00,100,9.0,668.0,277.0,391.0
2024-11-23T13:00,29.5,59,0.00,100,8.4,624.0,237.0,387.0
2024-11-23T14:00,29.9,57,0.00,100,8.4,566.0,233.0,333.0
2024-11-23T15:00,29.8,57,0.00,100,8.2,381.0,150.0,231.0
2024-11-23T16:00,29.4,59,0.00,63,8.2,246.0,130.0,116.0
2024-11-23T17:00,27.8,72,0.00,57,6.2,84.0,36.0,48.0
2024-11-23T18:00,26.4,79,0.00,56,6.2,1.0,0.0,1.0
2024-11-23T19:00,25.4,84,0.00,45,7.0,0.0,0.0,0.0
2024-11-23T20:00,24.6,87,0.00,33,6.2,0.0,0.0,0.0
2024-11-23T21:00,24.0,89,0.00,21,4.9,0.0,0.0,0.0
2024-11-23T22:00,23.4,92,0.00,14,3.4,0.0,0.0,0.0
2024-11-23T23:00,23.5,93,0.00,99,2.7,0.0,0.0,0.0
2024-11-24T00:00,23.1,93,0.00,68,2.5,0.0,0.0,0.0
2024-11-24T01:00,23.0,93,0.00,87,2.1,0.0,0.0,0.0
2024-11-24T02:00,22.6,94,0.00,100,2.8,0.0,0.0,0.0
2024-11-24T03:00,22.3,95,0.00,100,3.1,0.0,0.0,0.0
2024-11-24T04:00,22.1,95,0.00,83,3.1,0.0,0.0,0.0
2024-11-24T05:00,21.7,96,0.00,94,3.1,0.0,0.0,0.0
2024-11-24T06:00,21.6,96,0.00,84,3.1,2.0,0.0,2.0
2024-11-24T07:00,22.9,93,0.00,50,3.1,105.0,45.0,60.0
2024-11-24T08:00,25.2,84,0.00,100,5.6,305.0,172.0,133.0
2024-11-24T09:00,26.3,76,0.00,97,11.3,435.0,206.0,229.0
2024-11-24T10:00,27.2,71,0.00,100,11.0,535.0,239.0,296.0
2024-11-24T11:00,27.5,71,0.00,100,8.7,404.0,24.0,380.0
2024-11-24T12:00,28.7,64,0.00,100,9.0,618.0,209.0,409.0
2024-11-24T13:00,29.0,62,0.00,100,9.4,487.0,83.0,404.0
2024-11-24T14:00,29.0,60,0.00,100,9.6,467.0,107.0,360.0
2024-11-24T15:00,28.3,65,0.00,100,7.7,273.0,14.0,259.0
2024-11-24T16:00,27.9,69,0.00,100,6.0,190.0,19.0,171.0
2024-11-24T17:00,27.2,74,0.00,100,4.5,63.0,3.0,60.0
2024-11-24T18:00,25.8,79,0.00,97,6.9,1.0,0.0,1.0
2024-11-24T19:00,24.7,87,0.00,78,7.3,0.0,0.0,0.0
2024-11-24T20:00,24.1,90,0.00,99,6.2,0.0,0.0,0.0
2024-11-24T21:00,23.5,92,0.00,100,4.6,0.0,0.0,0.0
2024-11-24T22:00,23.1,94,0.00,100,3.8,0.0,0.0,0.0
2024-11-24T23:00,23.1,93,0.00,100,3.7,0.0,0.0,0.0
2024-11-25T00:00,22.8,93,0.00,100,3.2,0.0,0.0,0.0
2024-11-25T01:00,22.5,93,0.00,100,3.4,0.0,0.0,0.0
2024-11-25T02:00,22.4,93,0.00,100,2.8,0.0,0.0,0.0
2024-11-25T03:00,22.2,93,0.00,100,2.3,0.0,0.0,0.0
2024-11-25T04:00,22.0,94,0.00,100,3.1,0.0,0.0,0.0
2024-11-25T05:00,21.7,95,0.00,99,3.6,0.0,0.0,0.0
2024-11-25T06:00,21.5,95,0.00,100,3.8,2.0,0.0,2.0
2024-11-25T07:00,22.7,91,0.00,100,4.3,83.0,11.0,72.0
2024-11-25T08:00,24.7,82,0.00,97,7.0,262.0,85.0,177.0
2024-11-25T09:00,26.2,74,0.00,78,12.4,490.0,300.0,190.0
2024-11-25T10:00,27.2,67,0.00,100,12.6,621.0,361.0,260.0
2024-11-25T11:00,28.1,63,0.00,100,10.1,520.0,141.0,379.0
2024-11-25T12:00,28.7,59,0.00,100,10.9,536.0,142.0,394.0
2024-11-25T13:00,29.3,57,0.00,100,10.6,545.0,115.0,430.0
2024-11-25T14:00,29.2,57,0.00,100,9.7,463.0,93.0,370.0
2024-11-25T15:00,28.8,57,0.00,100,9.4,242.0,23.0,219.0
2024-11-25T16:00,27.9,63,0.00,91,11.1,153.0,22.0,131.0
2024-11-25T17:00,26.4,75,0.00,100,7.4,66.0,11.0,55.0
2024-11-25T18:00,25.4,80,0.00,100,6.8,1.0,0.0,1.0
2024-11-25T19:00,24.7,81,0.00,100,5.9,0.0,0.0,0.0
2024-11-25T20:00,24.2,81,0.00,100,4.9,0.0,0.0,0.0
2024-11-25T21:00,23.9,81,0.00,100,4.0,0.0,0.0,0.0
2024-11-25T22:00,23.5,81,0.00,100,3.3,0.0,0.0,0.0
2024-11-25T23:00,23.6,83,0.00,100,3.1,0.0,0.0,0.0
2024-11-26T00:00,23.2,83,0.00,100,3.7,0.0,0.0,0.0
2024-11-26T01:00,23.1,83,0.00,100,3.1,0.0,0.0,0.0
2024-11-26T02:00,23.0,82,0.00,100,4.5,0.0,0.0,0.0
2024-11-26T03:00,23.0,82,0.00,100,3.8,0.0,0.0,0.0
2024-11-26T04:00,23.2,83,0.00,100,1.6,0.0,0.0,0.0
2024-11-26T05:00,23.3,80,0.00,100,3.1,0.0,0.0,0.0
2024-11-26T06:00,23.2,80,0.00,100,2.9,1.0,0.0,1.0
2024-11-26T07:00,23.6,83,0.00,100,2.8,45.0,0.0,45.0
2024-11-26T08:00,24.3,80,0.00,100,4.0,100.0,3.0,97.0
2024-11-26T09:00,24.4,82,0.00,100,4.1,87.0,0.0,87.0
2024-11-26T10:00,24.3,85,0.00,100,5.5,65.0,0.0,65.0
2024-11-26T11:00,24.8,89,0.00,100,5.8,92.0,0.0,92.0
2024-11-26T12:00,25.2,85,0.00,100,8.3,176.0,0.0,176.0
2024-11-26T13:00,24.8,88,0.00,100,5.9,109.0,1.0,108.0
2024-11-26T14:00,24.5,91,0.10,100,5.1,66.0,1.0,65.0
2024-11-26T15:00,24.2,92,0.00,100,6.4,46.0,1.0,45.0
2024-11-26T16:00,24.0,92,0.00,100,5.4,25.0,1.0,24.0
2024-11-26T17:00,24.2,92,1.60,100,5.8,4.0,0.0,4.0
2024-11-26T18:00,23.9,92,0.00,100,5.8,0.0,0.0,0.0
2024-11-26T19:00,23.8,92,0.00,100,4.3,0.0,0.0,0.0
2024-11-26T20:00,23.7,92,0.00,100,3.3,0.0,0.0,0.0
2024-11-26T21:00,23.6,92,0.00,100,3.9,0.0,0.0,0.0
2024-11-26T22:00,23.5,91,0.00,100,4.8,0.0,0.0,0.0
2024-11-26T23:00,23.6,92,0.00,100,5.6,0.0,0.0,0.0
2024-11-27T00:00,23.5,91,0.00,100,6.4,0.0,0.0,0.0
2024-11-27T01:00,23.4,91,0.00,100,7.5,0.0,0.0,0.0
2024-11-27T02:00,23.4,91,0.00,100,7.0,0.0,0.0,0.0
2024-11-27T03:00,23.3,91,0.00,100,7.3,0.0,0.0,0.0
2024-11-27T04:00,23.3,90,0.00,100,7.7,0.0,0.0,0.0
2024-11-27T05:00,23.2,90,0.00,100,6.4,0.0,0.0,0.0
2024-11-27T06:00,23.2,89,0.00,100,6.0,1.0,0.0,1.0
2024-11-27T07:00,23.4,89,0.00,100,6.3,31.0,0.0,31.0
2024-11-27T08:00,23.9,88,0.00,100,7.3,92.0,0.0,92.0
2024-11-27T09:00,24.6,85,0.00,100,10.5,164.0,0.0,164.0
2024-11-27T10:00,25.1,82,0.00,100,12.0,213.0,1.0,212.0
2024-11-27T11:00,26.1,78,0.00,100,12.9,226.0,0.0,226.0
2024-11-27T12:00,25.8,79,0.00,100,11.9,267.0,12.0,255.0
2024-11-27T13:00,25.6,79,0.00,100,9.8,186.0,2.0,184.0
2024-11-27T14:00,25.8,78,0.00,100,9.4,196.0,1.0,195.0
2024-11-27T15:00,25.2,77,0.00,100,9.1,133.0,1.0,132.0
2024-11-27T16:00,24.7,81,0.00,100,6.8,81.0,1.0,80.0
2024-11-27T17:00,24.7,82,0.00,100,5.9,25.0,0.0,25.0
2024-11-27T18:00,24.3,82,0.00,100,5.9,0.0,0.0,0.0
2024-11-27T19:00,24.1,82,0.00,100,5.4,0.0,0.0,0.0
2024-11-27T20:00,24.0,82,0.00,100,5.8,0.0,0.0,0.0
2024-11-27T21:00,23.8,82,0.00,100,6.3,0.0,0.0,0.0
2024-11-27T22:00,23.6,82,0.00,100,5.8,0.0,0.0,0.0
2024-11-27T23:00,23.4,78,0.00,100,4.8,0.0,0.0,0.0
2024-11-28T00:00,23.1,78,0.00,100,4.3,0.0,0.0,0.0
2024-11-28T01:00,22.9,77,0.00,100,4.3,0.0,0.0,0.0
2024-11-28T02:00,22.7,76,0.00,100,4.9,0.0,0.0,0.0
2024-11-28T03:00,22.5,77,0.00,100,4.8,0.0,0.0,0.0
2024-11-28T04:00,22.4,79,0.00,100,5.2,0.0,0.0,0.0
2024-11-28T05:00,22.3,76,0.00,100,5.4,0.0,0.0,0.0
2024-11-28T06:00,22.4,76,0.00,100,5.6,1.0,0.0,1.0
2024-11-28T07:00,22.6,78,0.00,100,6.2,39.0,0.0,39.0
2024-11-28T08:00,23.5,77,0.00,100,8.7,163.0,30.0,133.0
2024-11-28T09:00,24.4,74,0.00,100,10.0,244.0,26.0,218.0
2024-11-28T10:00,25.7,65,0.00,100,12.0,375.0,54.0,321.0
2024-11-28T11:00,26.1,61,0.00,100,10.5,428.0,47.0,381.0
2024-11-28T12:00,27.5,51,0.00,100,13.4,467.0,74.0,393.0
2024-11-28T13:00,27.7,47,0.00,100,15.0,507.0,102.0,405.0
2024-11-28T14:00,27.5,46,0.00,100,13.8,368.0,56.0,312.0
2024-11-28T15:00,27.0,48,0.00,100,10.7,177.0,6.0,171.0
2024-11-28T16:00,26.5,53,0.00,100,10.8,125.0,6.0,119.0
2024-11-28T17:00,26.4,58,0.00,92,9.8,55.0,2.0,53.0
2024-11-28T18:00,25.6,59,0.00,97,9.0,1.0,0.0,1.0
2024-11-28T19:00,25.1,62,0.00,100,6.9,0.0,0.0,0.0
2024-11-28T20:00,24.9,62,0.00,100,6.5,0.0,0.0,0.0
2024-11-28T21:00,24.7,61,0.00,100,6.6,0.0,0.0,0.0
2024-11-28T22:00,24.4,61,0.00,100,6.6,0.0,0.0,0.0
2024-11-28T23:00,24.0,64,0.00,100,4.7,0.0,0.0,0.0
2024-11-29T00:00,23.7,65,0.00,100,4.8,0.0,0.0,0.0
2024-11-29T01:00,23.7,67,0.00,100,4.0,0.0,0.0,0.0
2024-11-29T02:00,23.9,66,0.00,100,6.2,0.0,0.0,0.0
2024-11-29T03:00,23.9,67,0.00,100,7.0,0.0,0.0,0.0
2024-11-29T04:00,23.7,72,0.00,100,8.2,0.0,0.0,0.0
2024-11-29T05:00,23.8,74,0.00,100,7.8,0.0,0.0,0.0
2024-11-29T06:00,23.8,76,0.00,100,7.3,1.0,0.0,1.0
2024-11-29T07:00,24.0,79,0.00,100,7.4,26.0,0.0,26.0
2024-11-29T08:00,24.5,78,0.00,100,8.8,76.0,4.0,72.0
2024-11-29T09:00,25.3,75,0.00,100,11.1,210.0,6.0,204.0
2024-11-29T10:00,25.9,71,0.00,100,12.4,266.0,13.0,253.0
2024-11-29T11:00,25.5,76,0.00,100,11.6,131.0,6.0,125.0
2024-11-29T12:00,25.5,77,0.00,100,10.5,150.0,20.0,130.0
2024-11-29T13:00,24.9,80,0.00,100,9.2,80.0,2.0,78.0
2024-11-29T14:00,24.7,81,0.00,100,10.1,112.0,8.0,104.0
2024-11-29T15:00,25.0,81,0.00,100,9.6,152.0,0.0,152.0
2024-11-29T16:00,24.5,82,0.00,100,9.9,65.0,0.0,65.0
2024-11-29T17:00,24.5,81,0.00,100,8.3,24.0,0.0,24.0
2024-11-29T18:00,24.1,81,0.00,100,7.5,0.0,0.0,0.0
2024-11-29T19:00,23.8,80,0.00,100,7.4,0.0,0.0,0.0
2024-11-29T20:00,23.6,80,0.00,100,7.6,0.0,0.0,0.0
2024-11-29T21:00,23.5,81,0.00,100,8.2,0.0,0.0,0.0
2024-11-29T22:00,23.4,82,0.00,100,7.6,0.0,0.0,0.0
2024-11-29T23:00,23.2,83,0.00,100,7.9,0.0,0.0,0.0
2024-11-30T00:00,23.3,83,0.00,100,8.1,0.0,0.0,0.0
2024-11-30T01:00,23.3,83,0.00,100,8.4,0.0,0.0,0.0
2024-11-30T02:00,23.4,83,0.00,100,8.7,0.0,0.0,0.0
2024-11-30T03:00,23.4,82,0.00,100,11.5,0.0,0.0,0.0
2024-11-30T04:00,23.5,82,0.00,100,11.1,0.0,0.0,0.0
2024-11-30T05:00,23.6,83,0.00,100,11.2,0.0,0.0,0.0
2024-11-30T06:00,23.0,88,1.20,100,11.6,0.0,0.0,0.0
2024-11-30T07:00,22.8,91,2.60,100,12.0,17.0,0.0,17.0
2024-11-30T08:00,22.9,92,3.00,100,12.7,35.0,0.0,35.0
2024-11-30T09:00,23.2,92,3.40,100,14.5,64.0,0.0,64.0
2024-11-30T10:00,23.5,92,3.80,100,15.3,95.0,1.0,94.0
2024-11-30T11:00,23.5,93,3.30,100,18.2,131.0,0.0,131.0
2024-11-30T12:00,23.5,93,5.30,100,18.9,79.0,1.0,78.0
2024-11-30T13:00,23.7,92,5.20,100,22.2,92.0,3.0,89.0
2024-11-30T14:00,23.8,91,3.80,100,23.7,76.0,0.0,76.0
2024-11-30T15:00,23.7,91,5.00,100,26.2,50.0,0.0,50.0
2024-11-30T16:00,23.5,91,7.20,100,27.0,20.0,0.0,20.0
2024-11-30T17:00,23.7,91,6.80,100,22.8,5.0,0.0,5.0
2024-11-30T18:00,23.7,90,1.10,100,20.9,0.0,0.0,0.0
2024-11-30T19:00,23.7,90,0.70,100,19.0,0.0,0.0,0.0
2024-11-30T20:00,23.9,89,0.10,100,18.2,0.0,0.0,0.0
2024-11-30T21:00,24.0,88,0.00,100,17.2,0.0,0.0,0.0
2024-11-30T22:00,23.7,91,0.60,100,17.1,0.0,0.0,0.0
2024-11-30T23:00,23.7,96,3.70,100,13.5,0.0,0.0,0.0
